indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 
SA1005V,UK562K1	: 	: 	16660 	16490 	: 	: 	: 	: 	: 	15600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK563C1	: 	: 	13840 	13610 	: 	: 	: 	: 	: 	12290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK564C1	: 	: 	14750 	14390 	: 	: 	: 	: 	: 	13050 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK565C1	: 	: 	6390 	6350 	: 	: 	: 	: 	: 	5880 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK566C1	: 	: 	23210 	22930 	: 	: 	: 	: 	: 	21740 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK567C1	: 	: 	17770 	17280 	: 	: 	: 	: 	: 	16090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK568C2	: 	: 	20150 	19880 	: 	: 	: 	: 	: 	17800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK569C1	: 	: 	15620 	15520 	: 	: 	: 	: 	: 	14540 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK571C1	: 	: 	15800 	15570 	: 	: 	: 	: 	: 	14730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK572C1	: 	: 	10960 	10850 	: 	: 	: 	: 	: 	9830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK573C1	: 	: 	9500 	9280 	: 	: 	: 	: 	: 	8570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK575C1	: 	: 	6190 	6160 	: 	: 	: 	: 	: 	5870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK576C1	: 	: 	11080 	10850 	: 	: 	: 	: 	: 	9720 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK577C1	: 	: 	14050 	13630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK578C1	: 	: 	9140 	9010 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK579C1	: 	: 	9150 	8960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK580C1	: 	: 	11000 	10790 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK580K1	: 	: 	17290 	17000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK581C1	: 	: 	6030 	5860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK582C1	: 	: 	3500 	3480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK583C1	: 	: 	5770 	5670 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK584C1	: 	: 	: 	18959 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK585C1	: 	: 	: 	37620 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1005V,UK586C1	: 	: 	6508 	6288 	6206 	6115 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,AT001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70 	: 	: 
SA1007I,BE001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BE007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	59 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	46 d	: 	: 	53 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 d	: 	: 	14 e	: 	: 	: 	: 	: 	: 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 d	: 	: 	12 e	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 d	: 	: 	22 e	: 	: 	: 	: 	: 	: 	12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 d	: 	: 	20 e	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 d	: 	: 	9 e	: 	: 	: 	: 	: 	: 	9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 d	: 	: 	3 e	: 	: 	: 	: 	: 	: 	12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20 d	: 	: 	34 e	: 	: 	: 	: 	: 	: 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	32 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG010C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	23 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG011C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	34 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG013C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	27 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG014C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	31 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG015C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	28 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG016C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	16 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG017C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,BG018C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH	: 	: 	: 	: 	23 	23 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH001C1	: 	: 	5 d	5 d	5 d	5 	5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH001K1	: 	: 	8 d	8 d	8 d	7 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH002C1	: 	: 	1 d	1 d	1 d	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH002K1	: 	: 	7 d	7 d	7 d	7 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH003C1	: 	: 	7 d	7 d	7 d	7 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH003K1	: 	: 	17 d	17 d	17 d	17 	17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH004C1	: 	: 	6 d	6 d	6 d	6 	6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH004K1	: 	: 	11 d	11 d	11 d	10 	10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH005C1	: 	: 	3 d	3 d	3 d	3 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH005K1	: 	: 	7 d	7 d	7 d	7 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH006C1	: 	: 	16 d	16 d	16 d	: 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH007C1	: 	: 	8 d	8 d	8 d	8 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH008C1	: 	: 	4 d	4 d	4 d	4 	4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH008K1	: 	: 	8 d	8 d	8 d	8 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH009C2	: 	: 	12 d	12 d	12 d	13 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH009K1	: 	: 	13 d	14 d	14 d	13 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CH010C1	: 	: 	: 	: 	: 	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	72 	: 	: 	75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CY001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,CZ005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE	: 	: 	: 	: 	: 	: 	: 	: 	47 e	47 e	47 e	45 	45 	45 	45 	45 	: 	: 	44 e	44 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE001C1	: 	: 	: 	17 e	: 	: 	: 	: 	19 e	18 e	18 e	10 e	10 e	10 e	10 e	: 	9 e	: 	: 	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE002C1	: 	: 	18 e	18 e	: 	: 	: 	: 	19 e	: 	20 e	18 e	19 e	19 e	19 e	: 	19 e	: 	: 	19 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE003C1	: 	: 	13 e	13 e	: 	: 	: 	: 	12 e	13 e	13 e	11 e	11 e	11 e	11 e	11 e	12 e	: 	: 	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE004C1	: 	: 	18 e	19 e	: 	: 	: 	: 	18 e	: 	19 e	16 e	16 e	17 e	17 e	: 	18 e	: 	: 	17 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE005C1	: 	: 	12 e	13 e	: 	: 	: 	: 	15 e	14 e	14 e	: 	12 e	12 e	12 e	12 e	12 e	: 	: 	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE006C1	: 	: 	20 e	20 e	: 	: 	: 	: 	20 e	19 e	20 e	19 e	19 e	19 e	19 e	19 e	17 e	: 	: 	18 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE007C1	: 	: 	16 e	16 e	: 	: 	: 	: 	17 e	17 e	: 	16 e	17 e	17 e	16 e	: 	21 e	: 	: 	15 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE008C1	: 	: 	: 	: 	: 	: 	: 	: 	11 e	14 e	13 e	10 e	10 e	10 e	10 e	: 	11 e	: 	: 	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE009C1	: 	: 	13 e	14 e	: 	: 	: 	: 	12 e	12 e	12 e	11 e	11 e	11 e	11 e	: 	11 e	: 	: 	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE010C1	: 	: 	22 e	23 e	: 	: 	: 	: 	21 e	22 e	22 e	20 e	20 e	20 e	20 e	21 e	22 e	: 	: 	22 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE011C1	: 	: 	12 e	13 e	: 	: 	: 	: 	11 e	12 e	13 e	13 e	14 e	14 e	14 e	14 e	13 e	: 	: 	13 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE012C1	: 	: 	34 e	37 e	: 	: 	: 	: 	34 e	: 	39 e	32 e	33 e	33 e	32 e	32 e	35 e	: 	: 	34 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE013C1	: 	: 	16 e	15 e	: 	: 	: 	: 	13 e	14 e	13 e	13 e	12 e	12 e	12 e	12 e	13 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE014C1	: 	: 	19 e	20 e	: 	: 	: 	: 	21 e	20 e	19 e	19 e	19 e	19 e	19 e	19 e	20 e	: 	: 	19 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE015C1	: 	: 	19 e	20 e	: 	: 	: 	: 	23 e	22 e	21 e	21 e	21 e	21 e	21 e	: 	19 e	: 	: 	19 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE017C1	: 	: 	33 e	32 e	: 	: 	: 	: 	34 e	33 e	: 	: 	: 	: 	26 e	26 e	30 e	: 	: 	30 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE018C1	: 	: 	17 e	16 e	: 	: 	: 	: 	14 e	15 e	15 e	11 e	11 e	11 e	11 e	11 e	13 e	: 	: 	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE019C1	: 	: 	18 e	19 e	: 	: 	: 	: 	17 e	16 e	16 e	13 e	13 e	13 e	13 e	: 	20 e	: 	: 	18 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE020C1	: 	: 	23 e	24 e	: 	: 	: 	: 	23 e	22 e	22 e	22 e	22 e	22 e	22 e	22 e	21 e	: 	: 	21 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE021C1	: 	: 	18 e	19 e	: 	: 	: 	: 	23 e	24 e	22 e	20 e	20 e	20 e	20 e	20 e	23 e	: 	: 	22 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE022C1	: 	: 	: 	31 e	: 	: 	: 	: 	29 e	31 e	: 	29 e	29 e	29 e	29 e	29 e	26 e	: 	: 	26 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE023C1	: 	: 	38 e	39 e	: 	: 	: 	: 	41 e	40 e	: 	51 e	51 e	51 e	52 e	53 e	35 e	: 	: 	39 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE025C1	: 	: 	21 e	20 e	: 	: 	: 	: 	27 e	28 e	29 e	25 e	25 e	25 e	25 e	25 e	26 e	: 	: 	26 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE026C1	: 	: 	34 e	37 e	: 	: 	: 	: 	28 e	29 e	33 e	29 e	29 e	29 e	29 e	29 e	30 e	: 	: 	30 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE027C1	: 	: 	17 e	18 e	: 	: 	: 	: 	17 e	16 e	15 e	18 e	19 e	19 e	19 e	19 e	16 e	: 	: 	16 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE028C1	: 	: 	: 	16 e	: 	: 	: 	: 	17 e	18 e	19 e	17 e	17 e	17 e	17 e	17 e	20 e	: 	: 	20 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE029C1	: 	: 	23 e	18 e	: 	: 	: 	: 	18 e	20 e	: 	17 e	17 e	16 e	: 	: 	16 e	: 	: 	15 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE030C1	: 	: 	26 e	24 e	: 	: 	: 	: 	24 e	23 e	22 e	22 e	22 e	22 e	22 e	23 e	22 e	: 	: 	22 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE031C1	: 	: 	: 	: 	: 	: 	: 	: 	8 e	11 e	14 e	12 e	12 e	12 e	11 e	11 e	13 e	: 	: 	10 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE032C1	: 	: 	: 	17 e	: 	: 	: 	: 	20 e	20 e	19 e	18 e	18 e	18 e	18 e	18 e	19 e	: 	: 	18 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE033C1	: 	: 	18 e	19 e	: 	: 	: 	: 	18 e	: 	: 	18 e	17 e	17 e	17 e	17 e	19 e	: 	: 	20 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE034C1	: 	: 	: 	: 	: 	: 	: 	: 	30 e	29 e	27 e	26 e	26 e	27 e	27 e	27 e	26 e	: 	: 	25 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE035C1	: 	: 	23 e	22 e	: 	: 	: 	: 	22 e	22 e	23 e	19 e	19 e	19 e	19 e	19 e	20 e	: 	: 	20 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE036C1	: 	: 	33 e	35 e	: 	: 	: 	: 	39 e	39 e	40 e	37 e	37 e	37 e	37 e	38 e	38 e	: 	: 	38 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE037C1	: 	: 	25 e	26 e	: 	: 	: 	: 	26 e	26 e	27 e	26 e	26 e	26 e	26 e	: 	25 e	: 	: 	25 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE039C1	: 	: 	17 e	18 e	: 	: 	: 	: 	20 e	20 e	20 e	19 e	19 e	19 e	19 e	19 e	21 e	: 	: 	19 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE040C1	: 	: 	36 e	39 e	: 	: 	: 	: 	36 e	34 e	34 e	: 	30 e	30 e	29 e	29 e	37 e	: 	: 	34 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE041C1	: 	: 	18 e	17 e	: 	: 	: 	: 	13 e	15 e	16 e	16 e	16 e	16 e	16 e	16 e	: 	: 	: 	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE042C1	: 	: 	30 e	29 e	: 	: 	: 	: 	33 e	34 e	36 e	27 e	27 e	26 e	26 e	26 e	36 e	: 	: 	28 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE043C1	: 	: 	9 e	12 e	: 	: 	: 	: 	9 e	10 e	9 e	9 e	9 e	9 e	9 e	: 	: 	: 	: 	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE044C1	: 	: 	: 	27 e	: 	: 	: 	: 	33 e	36 e	37 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1007I,DE045C1	: 	: 	: 	: 	: 	: 	: 	: 	15 e	15 e	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
