indic_ur,cities\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
TE1040V,DE511C1	7 e	8 e	9 e	16 e	6 e	8 e	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE513C1	10 e	10 e	4 e	5 e	11 e	14 e	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE514C1	10 e	10 e	10 e	4 e	8 e	8 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE515C1	13 e	15 e	17 e	18 e	9 e	7 e	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE516C1	16 e	20 e	19 e	14 e	8 e	10 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE517C1	7 e	8 e	7 e	7 e	11 e	9 e	10 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE518C1	9 e	11 e	13 e	13 e	16 e	12 e	13 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE519C1	12 e	13 e	16 e	12 e	7 e	8 e	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE520C1	7 e	10 e	10 e	6 e	5 e	5 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE521C1	8 e	9 e	13 e	10 e	7 e	6 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE522C1	2 e	3 e	4 e	3 e	0 e	2 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE523C1	8 e	5 e	5 e	7 e	7 e	7 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE524C1	2 e	2 e	0 e	1 e	1 e	3 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE525C1	9 e	11 e	7 e	8 e	11 e	6 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE526C1	4 e	6 e	5 e	7 e	3 e	10 e	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE527C1	15 e	15 e	9 e	10 e	10 e	10 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE528C1	6 e	8 e	12 e	21 e	9 e	7 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE529C1	11 e	19 e	18 e	18 e	12 e	11 e	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE530C1	9 e	11 e	9 e	9 e	6 e	12 e	10 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE531C1	6 e	4 e	6 e	16 e	11 e	8 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE532C1	2 e	9 e	9 e	7 e	8 e	9 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE533C1	9 e	17 e	10 e	3 e	11 e	8 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE534C1	14 e	12 e	8 e	6 e	4 e	5 e	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE535C1	25 e	26 e	20 e	19 e	0 e	3 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE536C1	14 e	21 e	19 e	21 e	12 e	20 e	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE537C1	12 e	15 e	14 e	6 e	3 e	2 e	1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE538C1	15 e	17 e	12 e	12 e	16 e	16 e	15 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE539C1	4 e	10 e	6 e	8 e	6 e	5 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE540C1	8 e	12 e	8 e	8 e	6 e	6 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE541C1	10 e	9 e	8 e	8 e	0 e	0 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE542C1	7 e	11 e	14 e	13 e	4 e	5 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE543C1	7 e	13 e	16 e	15 e	6 e	4 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE544C1	3 e	17 e	18 e	9 e	3 e	4 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE545C1	4 e	4 e	6 e	6 e	2 e	4 e	5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE546C1	10 e	13 e	14 e	11 e	12 e	17 e	17 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE547C1	2 e	3 e	3 e	1 e	0 e	0 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE548C1	16 e	13 e	8 e	14 e	23 e	21 e	19 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,DE549C1	0 e	0 e	3 e	6 e	5 e	6 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,EE	: 	16 	14 	14 	14 	16 b	: 	: 	13 	: 	: 	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,EE001C1	: 	: u	: u	: u	: u	: u	: 	: 	10 	: 	: 	15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,EE002C1	: 	: bu	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,EE003C1	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,EL	: 	: 	: 	: 	: 	12 	13 	14 	16 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,ES	: 	: 	: 	: 	: 	: 	: 	: 	31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI	: 	10 	10 	10 	10 	: 	: 	: 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI001C2	: 	12 	13 	13 	13 	: 	: 	: 	17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI001K2	: 	12 	13 	12 	12 	: 	: 	: 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI002C1	: 	7 	7 	7 	7 	: 	: 	: 	11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI003C1	: 	9 	9 	9 	9 	: 	: 	: 	11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI004C3	: 	9 	8 	7 	8 	: 	: 	: 	11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI005C1	: 	11 	10 	10 	9 	: 	: 	: 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI006C1	: 	14 	15 	14 	14 	: 	: 	: 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI007C2	: 	13 	12 	12 	12 	: 	: 	: 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI008C3	: 	7 	7 	7 	7 	: 	: 	: 	10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,FI009C1	: 	8 	8 	7 	7 	: 	: 	: 	10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,HU	: 	13 	12 	13 	12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,IE001K1	: 	: 	: 	: 	: 	: 	: 	: 	16900 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT	: 	6 	7 	6 	7 r	: 	: 	: 	10 	: 	: 	10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT001C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT002C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT003C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT004C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT501C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LT502C1	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,LV	: 	11 	12 	14 	13 	: 	: 	: 	16 	: 	: 	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,MT	: 	21 	21 	23 	23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,MT001C1	: 	24 	24 	29 	27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,PT	: 	: 	: 	: 	: 	: 	: 	: 	28 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,RO	: 	17 	18 	18 	20 	: 	: 	18 	19 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE001C1	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE001K1	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE002C1	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE003C1	: 	: 	: 	: 	: 	: 	: 	: 	8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE004C1	: 	: 	: 	: 	: 	: 	: 	: 	5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE005C1	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE006C1	: 	: 	: 	: 	: 	: 	: 	: 	5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE007C1	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SE008C1	: 	: 	: 	: 	: 	: 	: 	: 	6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SI	: 	3 	6 	7 	6 	6 	5 	: 	6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SI002C1	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1040V,SK	: 	8 	9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG	: 	: 	: 	: 	: 	: 	: 	: 	13 e	: 	: 	16 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG001C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG002C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG003C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG004C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG005C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG006C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG007C1	: 	: 	: 	: 	: 	: 	: 	: 	20 e	: 	: 	27 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG008C1	: 	: 	: 	: 	: 	: 	: 	: 	5 e	: 	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG009C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG010C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG011C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG013C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG014C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG015C1	: 	: 	: 	: 	: 	: 	: 	: 	16 e	: 	: 	14 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG016C1	: 	: 	: 	: 	: 	: 	: 	: 	11 e	: 	: 	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG017C1	: 	: 	: 	: 	: 	: 	: 	: 	20 e	: 	: 	27 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,BG018C1	: 	: 	: 	: 	: 	: 	: 	: 	11 e	: 	: 	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE	: 	: 	: 	: 	: 	: 	: 	: 	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE001C1	6 e	7 e	6 e	7 e	7 e	9 e	6 e	: 	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE002C1	10 e	9 e	7 e	8 e	5 e	7 e	8 e	: 	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE003C1	4 e	3 e	5 e	5 e	4 e	5 e	6 e	: 	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE004C1	5 e	7 e	5 e	5 e	5 e	5 e	6 e	: 	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE005C1	3 e	6 e	4 e	5 e	5 e	5 e	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE006C1	8 e	9 e	10 e	10 e	11 e	12 e	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE007C1	3 e	3 e	4 e	7 e	6 e	4 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE008C1	7 e	6 e	4 e	3 e	5 e	3 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE009C1	4 e	4 e	8 e	5 e	3 e	4 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE010C1	9 e	9 e	8 e	8 e	7 e	7 e	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE011C1	4 e	3 e	4 e	4 e	7 e	8 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE012C1	9 e	6 e	5 e	10 e	9 e	8 e	12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE013C1	5 e	5 e	8 e	10 e	5 e	6 e	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE014C1	12 e	11 e	11 e	9 e	7 e	10 e	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE015C1	6 e	5 e	5 e	6 e	5 e	5 e	7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE017C1	5 e	5 e	4 e	6 e	5 e	5 e	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE018C1	6 e	5 e	5 e	3 e	3 e	4 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE019C1	4 e	5 e	8 e	7 e	7 e	6 e	4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE020C1	6 e	8 e	11 e	12 e	6 e	7 e	9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE021C1	1 e	2 e	3 e	2 e	3 e	3 e	2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE022C1	9 e	7 e	4 e	5 e	5 e	6 e	8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE023C1	13 e	11 e	11 e	3 e	2 e	4 e	11 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE025C1	6 e	3 e	3 e	4 e	2 e	3 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE026C1	3 e	3 e	4 e	9 e	4 e	6 e	6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE027C1	4 e	4 e	2 e	5 e	5 e	5 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE028C1	4 e	4 e	3 e	5 e	0 e	2 e	2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE029C1	6 e	11 e	2 e	2 e	7 e	4 e	3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE030C1	21 e	9 e	24 e	3 e	0 e	1 e	2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE1041V,DE031C1	1 e	2 e	2 e	8 e	15 e	22 e	21 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
